Nome,Citta,Indirizzo,Telefono,Email,Categoria,Motivo,Recensioni,Demo URL,WhatsApp link,Email link,Inviato
Locanda del culatello,Soragna PR,"Piazza Garibaldi, 12, 43019 Soragna PR",347 492 5951,info@localiconsigliati.it,SITO OK,sembra moderno,1225,,,,
Pizzeria Ristorante Al Veliero,Parma PR,"Via Marco Emilio Lepido, 29, 43123 Parma PR",0521 244387,,SITO OK,sembra moderno,1205,,,,
Hotel Astoria Fidenza,Fidenza PR,"Via Gandolfi, 5, 43036 Fidenza PR",0524 524314,info@hotelastoriafidenza.it,SITO OK,sembra moderno,1189,,,,
Pizzeria Da chi ragàs,Parma PR,"Via Marco Aurelio Cavedagni, 1/A, 43126 Parma PR",0521 944422,,SITO OK,sembra moderno,1052,,,,
Fradiavolo Pizzeria - Parma,Parma PR,"Strada Macedonio Melloni, 4, 43121 Parma PR",0521 179 2117,,SITO OK,sembra moderno,1034,,,,
Pizzeria Il Sorriso,Fornovo di Taro PR,"Via Vittorio Rugarli, 2, 43045 Fornovo di Taro PR",0525 401222,,SITO OK,sembra moderno,1029,,,,
Ristorante Pizzeria Orfeo Parma,Parma PR,"Via Giosuè Carducci, 5, 43121 Parma PR",0521 285483,1945orfeo@libero.it,SITO OK,sembra moderno,1014,,,,
Pizzeria Parigi,Parma PR,"Via Parigi, 25/D, 43123 Parma PR",0521 460569,pizzeriaparigi@virgilio.it,SITO OK,sembra moderno,884,,,,
Pizzeria Antipasteria da Antonio,Collecchio PR,"Str. Nazionale Est, 43, 43044 Collecchio PR",334 358 3405,,SITO OK,sembra moderno,781,,,,
Trattoria del sole,Fidenza PR,"Via Tabiano, 76, 43036 Fidenza PR",0524 63131,,SITO OK,sembra moderno,705,,,,
Antica Trattoria il Duomo,Fidenza PR,"Vicolo Antini, 26, 43036 Fidenza PR",0524 85130,info@fratellignocchi.com,SITO OK,sembra moderno,697,,,,
Country Hotel Le Querce,Salsomaggiore Terme PR,"Via Parma, 85, 43039 Salsomaggiore Terme PR",0524 578281,,SITO OK,sembra moderno,636,,,,
"Trattoria ""La Cioppa""",Salsomaggiore Terme PR,"Località Gambarato, 119, 43039 Salsomaggiore Terme PR",349 431 5850,,SITO OK,sembra moderno,627,,,,
Pizzeria Entrée,Parma PR,"Str. Luigi Carlo Farini, 71, 43121 Parma PR",0521 196 8489,pizzeriaentrepr@gmail.com,SITO OK,sembra moderno,563,,,,
Blue River,Calestano PR,"Str. S. Vitale, 4, 43040 Calestano PR",0525 57410,,SITO OK,sembra moderno,542,,,,
Aroma de Roma,Fidenza PR,"Piazza Giuseppe Garibaldi, 34, 43036 Fidenza PR",0524 400241,info@aromaderoma.com,SITO OK,sembra moderno,521,,,,
Emiliano Pizzeria e Cucina,Parma PR,"Via K. Mansfield, 5E, 43122 Parma PR",0521 677226,,SITO OK,sembra moderno,498,,,,
Ristorante Pizzeria Tirolesina,Parma PR,"Strada Antonio Zarotto, 61, 43123 Parma PR",0521 460539,ristorantepizzeriatirolesina@gmail.com,SITO OK,sembra moderno,484,,,,
Pizzeria Zerottantuno,Parma PR,"Via Sandro Botticelli, 6a, 43124 Parma PR",375 657 5149,pizzeria081parma@libero.it,SITO OK,sembra moderno,451,,,,
La Buca dei Diavoli (Fidenza),Fidenza PR,"Via Benedetto Bacchini, 8, 43036 Fidenza PR",0524 206949,,SITO OK,sembra moderno,444,,,,
Signorvino Fidenza,Fidenza PR,"Via Federico Fellini, 1, 43036 Fidenza PR",0524 201573,,SITO OK,sembra moderno,442,,,,
Osteria del Castellazzo,Salsomaggiore Terme PR,"Borgo Castellazzo, 40, 43039 Salsomaggiore Terme PR",0524 578218,,SITO OK,sembra moderno,417,,,,
Cavaedium Pizzeria,Parma PR,"Largo Ca' del Fabbro, 43126 Parma PR",0521 158 1857,,SITO OK,sembra moderno,402,,,,
Ristorante Sanafollia,Fidenza PR,"Via Benedetto Bacchini, 23, 43036 Fidenza PR",0524 527616,,SITO OK,sembra moderno,391,,,,
Harmonia Pizza - Pizza da Asporto e Domicilio,Parma PR,"Via S. Leonardo, 23 b, 43122 Parma PR",0521 181 4052,,SITO OK,sembra moderno,373,,,,
Pizzium - Parma Santa Croce,Parma PR,"Piazzale Santa Croce, 9, 43125 Parma PR",0521 148 0588,,SITO OK,sembra moderno,365,,,,
NUMERO 1 - Pizzeria Pinseria PARMA,Parma PR,"Vicolo Assistenza, 3, 43121 Parma PR",0521 183 0577,asset-9@2x-1024x509.png,SITO OK,sembra moderno,352,,,,
Trattoria San Giorgio,Fidenza PR,"Via Michele Leoni, 12, 43036 Fidenza PR",0524 522067,,SITO OK,sembra moderno,348,,,,
Pizzeria Griglieria Aldopolavoro,Vernasca PC,"Via Sidoli, 13, 29010 Vernasca PC",393 929 1626,,SITO OK,sembra moderno,326,,,,
Dadda Pizzeria,Parma PR,"Via La Spezia, 226/B, 43126 Parma PR",0521 927322,,SITO OK,sembra moderno,320,,,,
Il Vecchio Forno da Amos,Salsomaggiore Terme PR,"Viale Giandomenico Romagnosi, 5, 43039 Salsomaggiore Terme PR",0524 206716,,SITO OK,sembra moderno,304,,,,
The Hunger Corner Fidenza,Fidenza PR,"Piazza Giuseppe Garibaldi, 45, 43036 Fidenza PR",351 747 8356,,SITO OK,sembra moderno,297,,,,
Pizzeria Il Sorriso,Medesano PR,"Via Cavallotti, 2/4, 43014 Medesano PR",0525 421782,,SITO OK,sembra moderno,286,,,,
432 Pizzeria & Cucina,Parma PR,"Borgo Bruno Longhi, 3a, 43121 Parma PR",0521 500376,,SITO OK,sembra moderno,266,,,,
Mikelangelo Pizza & Food,Parma PR,"Via Venezia, 46, 43122 Parma PR",0521 892670,info@mikelangelo.net,SITO OK,sembra moderno,266,,,,
La Bottega della Pizza Parma,Parma PR,"Borgo del Parmigianino, 1b, 43121 Parma PR",0521 956835,labottegadellapizza22@gmail.com,SITO OK,sembra moderno,261,,,,
Pizzeria Dello Studente Fidenza,Fidenza PR,"Piazza Giacomo Matteotti, 19, 43036 Fidenza PR",0524 527615,,SITO OK,sembra moderno,253,,,,
Pizza Feeling Parma,Parma PR,"Via Raffaello Sanzio, 3/D, 43124 Parma PR",0521 254275,,SITO OK,sembra moderno,240,,,,
Aitante,Parma PR,"Via Enza, 11/b, 43125 Parma PR",0521 179 7910,,SITO OK,sembra moderno,175,,,,
Ristorante Pizzeria Mibia,Parma PR,"Piazzale Vittorio Emanuele II, 15, 43121 Parma PR",0521 522469,,SITO OK,sembra moderno,168,,,,
Pizzeria D'Asporto Da Tony Di La Scala Antonio,Fidenza PR,"Via Cornini Malpeli, 78, 43036 Fidenza PR",0524 335306,,SITO OK,sembra moderno,158,,,,
Da Me Ristorante Pizzeria,Parma PR,"Via Montebello, 83, 43123 Parma PR",0521 892950,,SITO OK,sembra moderno,147,,,,
Pizzikotto - Pizzeria & Lifferia - Fidenza,Fidenza PR,"Via XXIV Maggio, 58, 43036 Fidenza PR",331 248 4030,,SITO OK,sembra moderno,145,,,,
ARTEPIZZA da Willy,Salsomaggiore Terme PR,"Piazza Lorenzo Berzieri, 2C, 43039 Salsomaggiore Terme PR",389 443 3347,,SITO OK,sembra moderno,132,,,,
Pizza Kebab il Profeta,Parma PR,"Strada Massimo D'Azeglio, 30/A, 43125 Parma PR",0521 282899,,SITO OK,sembra moderno,126,,,,
Pronto Pizza,Fidenza PR,"Via Abate Zani, 20, 43036 Fidenza PR",0524 528595,,SITO OK,sembra moderno,107,,,,
OFF la Zagara,Pilastro PR,"Via Giuseppe Saragat, 43013 Pilastro PR",0521 572468,,SITO OK,sembra moderno,95,,,,
Lievita la Pizza,Parma PR,"Viale dei Mille, 28/b, 43125 Parma PR",0521 522016,,SITO OK,sembra moderno,89,,,,
Mia Pizzeria Parma,Parma PR,"Via Giuseppe Cenni, 16d, 43123 Parma PR",0521 962520,,SITO OK,sembra moderno,82,,,,
"Ristorante - Pizzeria Astoria, Fidenza",Fidenza PR,"Via Giovambattista Gandolfi, 5, 43036 Fidenza PR",0524 527663,,SITO OK,sembra moderno,72,,,,
Pizzeria Maria Luigia 2 da Sasà,Parma PR,"Via Pomponio Torelli, 40/A, 43123 Parma PR",0521 175 6792,,SITO OK,sembra moderno,71,,,,
IL TRANCIO,Collecchio PR,"Corso Eguaglianza, 5/7, 43044 Collecchio PR",331 790 9717,,SITO OK,sembra moderno,66,,,,
