Nome,Citta,Indirizzo,Telefono,Email,Categoria,Motivo,Recensioni,Demo URL,WhatsApp link,Email link,Inviato
Trattoria Pizzeria Il Gisolo e locanda,Fidenza PR,"Via frazione Tabiano, 8, 43036 Fidenza PR",0524 293205,,SITO VECCHIO,no HTTPS,477,https://mirondavide.com/agriturismo/trattoria-pizzeria-il-gisolo-e-locanda/,,,
Dragoon Pub,Salsomaggiore Terme PR,"Via Amerigo Vespucci, 2, 43039 Salsomaggiore Terme PR",0524 579099,,SITO VECCHIO,no HTTPS,431,https://mirondavide.com/agriturismo/dragoon-pub/,,,
Lucechiara,Fidenza PR,"Localita, Strada della Lodesana, 74, 43036 Fidenza PR",0524 528054,info@lucechiara.it,SITO VECCHIO,no HTTPS,430,https://mirondavide.com/agriturismo/lucechiara/,,mailto:info@lucechiara.it?subject=Sito%20nuovo%20per%20Lucechiara%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Lucechiara.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/lucechiara/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Ristorante MEME,Parma PR,"Via Giacomo Ulivi, 3/C, 43123 Parma PR",0521 140 1671,prenotazione@ristorantememe.it,SITO VECCHIO,no HTTPS,422,https://mirondavide.com/agriturismo/ristorante-meme/,,mailto:prenotazione@ristorantememe.it?subject=Sito%20nuovo%20per%20Ristorante%20MEME%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Ristorante%20MEME.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/ristorante-meme/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Salumeria da Renato shopping merende e degustazioni,Fidenza PR,"Frazione, Via Federico Fellini, 19, 43036 Fidenza PR",0524 520888,,SITO VECCHIO,template economico,410,https://mirondavide.com/agriturismo/salumeria-da-renato-shopping-merende-e-degustazion/,,,
Osteria La Gatta Matta,Parma PR,"Borgo degli Studi, 9/A, 43121 Parma PR",0521 231475,osteriagattamatta@libero.it,SITO VECCHIO,no HTTPS,329,https://mirondavide.com/agriturismo/osteria-la-gatta-matta/,,mailto:osteriagattamatta@libero.it?subject=Sito%20nuovo%20per%20Osteria%20La%20Gatta%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Osteria%20La%20Gatta.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/osteria-la-gatta-matta/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Hotel Villa Fiorita,Salsomaggiore Terme PR,"Via Milano, 2, 43039 Salsomaggiore Terme PR",0524 573805,info@hotelvillafiorita.it,SITO VECCHIO,no HTTPS,273,https://mirondavide.com/agriturismo/hotel-villa-fiorita/,,mailto:info@hotelvillafiorita.it?subject=Sito%20nuovo%20per%20Fiorita%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Fiorita.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/hotel-villa-fiorita/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Enoteca Dal Lino,Parma PR,"Borgo Onorato, 12/a, 43121 Parma PR",0521 221291,,SITO VECCHIO,template economico,269,https://mirondavide.com/agriturismo/enoteca-dal-lino/,,,
Aerotrattoria Ronzoni,Parma PR,"Via Adriano Mantelli, 21/a, 43126 Parma PR",0521 348776,,SITO VECCHIO,no HTTPS,263,https://mirondavide.com/agriturismo/aerotrattoria-ronzoni/,,,
Agriturismo Il Colore del Grano,Salsomaggiore Terme PR,"Località San Vittore, 44, 43039 Salsomaggiore Terme PR",0524 579476,,SITO VECCHIO,"no HTTPS, template economico",210,https://mirondavide.com/agriturismo/agriturismo-il-colore-del-grano/,,,
Brisla Trattoria,Parma PR,"Str. Luigi Carlo Farini, 41 /a, 43121 Parma PR",0521 885619,utente@dominio.com,SITO VECCHIO,no HTTPS,209,https://mirondavide.com/agriturismo/brisla-trattoria/,,mailto:utente@dominio.com?subject=Sito%20nuovo%20per%20Brisla%20Trattoria%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Brisla%20Trattoria.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/brisla-trattoria/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Albergo Vittoria Salsomaggiore Terme,Salsomaggiore Terme PR,"Via Roma, 14, 43039 Salsomaggiore Terme PR",0524 578239,info@albergovittoria-salsomaggiore.it,SITO VECCHIO,"no HTTPS, non adatto al telefono",192,https://mirondavide.com/agriturismo/albergo-vittoria-salsomaggiore-terme/,,mailto:info@albergovittoria-salsomaggiore.it?subject=Sito%20nuovo%20per%20Vittoria%20Salsomaggiore%20Terme%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Vittoria%20Salsomaggiore%20Terme.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/albergo-vittoria-salsomaggiore-terme/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Pizzeria al Solito Posto Salsomaggiore Terme,Salsomaggiore Terme PR,"Via 25 Aprile, 2B, 43039 Salsomaggiore Terme PR",0524 578448,,SITO VECCHIO,"non adatto al telefono, template economico",147,https://mirondavide.com/agriturismo/pizzeria-al-solito-posto-salsomaggiore-terme/,,,
Lievità Fidenza Village - Pizzeria Gourmet,Fidenza PR,"Via Federico Fellini, 1, 43036 Fidenza PR",0524 681004,,SITO VECCHIO,no HTTPS,135,https://mirondavide.com/agriturismo/lievit-fidenza-village-pizzeria-gourmet/,,,
Ristorante Ca' Stellina,Castellina PR,"Loc, Via S. Pietro, 3 43019, 43019 Castellina PR",0524 071033,,SITO VECCHIO,template economico,125,https://mirondavide.com/agriturismo/ristorante-ca-stellina/,,,
A Casa di Emilia,Salsomaggiore Terme PR,"Via Parma, 43039 Salsomaggiore Terme PR",0524 206554,info@parmamenu.it,SITO VECCHIO,copyright 2016,95,https://mirondavide.com/agriturismo/a-casa-di-emilia/,,mailto:info@parmamenu.it?subject=Sito%20nuovo%20per%20A%20Casa%20di%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20A%20Casa%20di.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/a-casa-di-emilia/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Agriturismo Colle Rio Stirpi,Salsomaggiore Terme PR,"Via Scipione Stirpi – Mirani, 161, 43039 Salsomaggiore Terme PR",0524 376130,annamaria@colleriostirpi.it,SITO VECCHIO,"no HTTPS, non adatto al telefono",94,https://mirondavide.com/agriturismo/agriturismo-colle-rio-stirpi/,,mailto:annamaria@colleriostirpi.it?subject=Sito%20nuovo%20per%20Colle%20Rio%20Stirpi%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Colle%20Rio%20Stirpi.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/agriturismo-colle-rio-stirpi/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
"Agriturismo ""LA VOLTA""",Salsomaggiore Terme PR,"Località Marzano, 74, 43039 Salsomaggiore Terme PR",0524 587057,info@agriturismolavolta.com,SITO VECCHIO,"no HTTPS, non adatto al telefono",80,https://mirondavide.com/agriturismo/agriturismo-la-volta/,,mailto:info@agriturismolavolta.com?subject=Sito%20nuovo%20per%20%22LA%20VOLTA%22%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20%22LA%20VOLTA%22.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/agriturismo-la-volta/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
401 Osteria Urbana,Parma PR,"V.le Mentana, 104, 43121 Parma PR",0521 375779,,SITO VECCHIO,no HTTPS,48,https://mirondavide.com/agriturismo/401-osteria-urbana/,,,
Ristorante Il Caseificio,Tabiano Castello PR,"Via, Tabiano Castello, 4, 43039 Tabiano Castello PR",340 484 9570,travel@tabianocastello.com,SITO VECCHIO,no HTTPS,46,https://mirondavide.com/agriturismo/ristorante-il-caseificio/,https://wa.me/393404849570?text=Buongiorno%2C%20sono%20Davide%2C%20realizzo%20siti%20web.%20Mi%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Ristorante%20Il%20Caseificio%20%E2%80%94%20pensato%20per%20ricevere%20prenotazioni%20dirette%2C%20senza%20commissioni.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/ristorante-il-caseificio/%0AFatemi%20sapere%20cosa%20ne%20pensate%20%3A%29,mailto:travel@tabianocastello.com?subject=Sito%20nuovo%20per%20Ristorante%20Il%20Caseificio%20%E2%80%94%20prenotazioni%20dirette&body=Buongiorno%2C%0A%0Ami%20sono%20permesso%20di%20prepararvi%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Ristorante%20Il%20Caseificio.%0AL%27idea%20%C3%A8%20aiutarvi%20ad%20avere%20pi%C3%B9%20prenotazioni%20dirette%20%E2%80%94%20senza%20pagare%20le%20commissioni%20a%20Booking%20o%20Airbnb.%0AEccolo%3A%20https%3A//mirondavide.com/agriturismo/ristorante-il-caseificio/%0A%0ASe%20vi%20piace%20ve%20lo%20completo%20in%2072%20ore%20%E2%80%94%20fatemi%20sapere%20cosa%20ne%20pensate.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Fidenza Village,Fidenza PR,"Via Federico Fellini, 1, 43036 Fidenza PR",0524 33551,,SITO OK,sembra moderno,21936,,,,
Trattoria Corrieri Parma,Parma PR,"Str. Conservatorio, 1, 43121 Parma PR",0521 234426,,SITO OK,sembra moderno,8973,,,,
Osteria dei Servi,Parma PR,"Piazza Ghiaia, 1M, 43121 Parma PR",0521 185 6156,,SITO OK,sembra moderno,4733,,,,
Ristorante Gallo d'Oro Parma,Parma PR,"Borgo della Salina, 3, 43121 Parma PR",0521 208846,,SITO OK,sembra moderno,3897,,,,
Trattoria Del Grillo,Parma PR,"Str. Martinella, 281, 43124 Parma PR",0521 630176,,SITO OK,sembra moderno,3714,,,,
Ristorante Pizzeria L'incontro,Salsomaggiore Terme PR,"Viale Berenini, 6A, 43039 Salsomaggiore Terme PR",0524 574479,,SITO OK,sembra moderno,3432,,,,
MIC Ramen Parma,Parma PR,"Largo Natale Palli, 5a, 43121 Parma PR",0521 365121,,SITO OK,sembra moderno,3176,,,,
L'Antica Pizzeria Da Michele Parma,Parma PR,"Piazza Giuseppe Garibaldi, 19/O, 43121 Parma PR",0521 375123,,SITO OK,sembra moderno,2534,,,,
Trattoria del Cacciatore,Sorbolo,"Via Aia, 15, 43058 Sorbolo, PR",0521 697400,info@trattoriadelcacciatore.com,SITO OK,sembra moderno,2497,,,,
Osteria Imelde Parma,Parma PR,"Via S. Leonardo, 106/A, 43122 Parma PR",0521 780732,,SITO OK,sembra moderno,1982,,,,
Sorelle Picchi,Parma PR,"Str. Luigi Carlo Farini, 27, 43121 Parma PR",0521 185 5966,,SITO OK,sembra moderno,1962,,,,
Risotto DAI C'ANDOM Parma,Parma PR,"V.le Mentana, 130, 43121 Parma PR",391 489 4128,,SITO OK,sembra moderno,1740,,,,
Ristorante Antica Hostaria Tre Ville,Parma PR,"Via Benedetta, 99/a, 43122 Parma PR",0521 272524,,SITO OK,sembra moderno,1690,,,,
Trattoria Ai Due Platani,Coloreto PR,"Strada Budellungo, 104/a, 43123 Coloreto PR",0521 645626,,SITO OK,sembra moderno,1672,,,,
Grand Hotel Salsomaggiore,Salsomaggiore Terme PR,"Via dalla Rosa, 1, 43039 Salsomaggiore Terme PR",0524 582311,,SITO OK,sembra moderno,1664,,,,
Ristorante La Greppia Parma,Parma PR,"Str. Giuseppe Garibaldi, 39, 43121 Parma PR",0521 233686,lagreppiaparma@gmail.com,SITO OK,sembra moderno,1588,,,,
Ristorante Cocchi,Parma PR,"Viale Antonio Gramsci, 16/A, 43126 Parma PR",0521 981990,info@ristorantecocchi.it,SITO OK,sembra moderno,1584,,,,
Ristorante La Forchetta,Parma PR,"Borgo S. Biagio, 6/D, 43121 Parma PR",0521 208812,,SITO OK,sembra moderno,1493,,,,
Degusteria Romani,Parma PR,"Borgo Palmia, 2/C, 43122 Parma PR",0521 229816,,SITO OK,sembra moderno,1382,,,,
Locanda del culatello,Soragna PR,"Piazza Garibaldi, 12, 43019 Soragna PR",347 492 5951,info@localiconsigliati.it,SITO OK,sembra moderno,1224,,,,
Hotel Astoria Fidenza,Fidenza PR,"Via Gandolfi, 5, 43036 Fidenza PR",0524 524314,info@hotelastoriafidenza.it,SITO OK,sembra moderno,1189,,,,
Ristorante Sapori del Mondo,Parma PR,"Via Emilia Ovest, 17/a, 43126 Parma PR",320 710 3230,,SITO OK,sembra moderno,1180,,,,
Osteria del Teatro,Parma PR,"Piazza S. Bartolomeo, 9, 43121 Parma PR",0521 185 6233,,SITO OK,sembra moderno,1179,,,,
Sushiko Fidenza,Fidenza PR,"Via Federico Fellini, 26, 43036 Fidenza PR",0524 204473,,SITO OK,sembra moderno,1111,,,,
Osteria dei Servi Fuori le Mura,Rivarolo PR,"Via Pietro Secchia, 2A, 43056 Rivarolo PR",0521 185 5105,,SITO OK,sembra moderno,1069,,,,
Ristorante L'Arrosticino Parma,Parma PR,"Via Venezia, 165, 43122 Parma PR",393 972 5396,info@arrosticino.com,SITO OK,sembra moderno,927,,,,
Bar Bistrò Mama Bottega e Piaceri,Parma PR,"Via Goffredo Mameli, 9/c, 43121 Parma PR",0521 572213,,SITO OK,sembra moderno,906,,,,
Artaj,Parma PR,"Stradello S. Girolamo, 19/a, 43121 Parma PR",370 328 6861,,SITO OK,sembra moderno,868,,,,
Il Trovatore Ristorante,Parma PR,"Via Ireneo Affò, 2/A, 43121 Parma PR",0521 236905,,SITO OK,sembra moderno,854,,,,
Hosteria del Maiale,Polesine Parmense PR,"Strada Palazzo due Torri, 3, 43016 Polesine Parmense PR",0524 936539,,SITO OK,sembra moderno,825,,,,
Trattoria da Berto,Corniglio PR,"Mossale Inferiore, 2, 43021 Corniglio PR",0521 889150,,SITO OK,sembra moderno,818,,,,
Antica Osteria della Peppina,Alseno PC,"Via Roma, 275, 29010 Alseno PC",366 152 9975,ferrariosteriadellapeppina@gmail.com,SITO OK,sembra moderno,794,,,,
Trattoria il Cortile,Parma PR,"Borgo Paglia, 3, 43125 Parma PR",0521 285779,,SITO OK,sembra moderno,769,,,,
Fairuz,Parma PR,"Via Luigi Vigotti, 5, 43126 Parma PR",371 588 1368,,SITO OK,sembra moderno,735,,,,
Trattoria del sole,Fidenza PR,"Via Tabiano, 76, 43036 Fidenza PR",0524 63131,,SITO OK,sembra moderno,704,,,,
Antica Trattoria il Duomo,Fidenza PR,"Vicolo Antini, 26, 43036 Fidenza PR",0524 85130,info@fratellignocchi.com,SITO OK,sembra moderno,697,,,,
Country Hotel Le Querce,Salsomaggiore Terme PR,"Via Parma, 85, 43039 Salsomaggiore Terme PR",0524 578281,,SITO OK,sembra moderno,635,,,,
"Trattoria ""La Cioppa""",Salsomaggiore Terme PR,"Località Gambarato, 119, 43039 Salsomaggiore Terme PR",349 431 5850,,SITO OK,sembra moderno,627,,,,
Trattoria del Ducato,Parma PR,"Via Niccolò Paganini, 5, 43121 Parma PR",0521 486730,trattdelducatoparma@gmail.com,SITO OK,sembra moderno,613,,,,
Gelateria Sanelli,Salsomaggiore Terme PR,"Viale Giandomenico Romagnosi, 2, 43039 Salsomaggiore Terme PR",0524 574261,,SITO OK,sembra moderno,597,,,,
ATIPICO osteria moderna,Parma PR,"Viale Osacca, 3/c, 43126 Parma PR",366 381 3506,,SITO OK,sembra moderno,546,,,,
Aroma de Roma,Fidenza PR,"Piazza Giuseppe Garibaldi, 34, 43036 Fidenza PR",0524 400241,info@aromaderoma.com,SITO OK,sembra moderno,521,,,,
Bacco Verde associazione Arci,Parma PR,"Str. Felice Cavallotti, 33, 43121 Parma PR",0521 230487,baccoverde@hotmail.it,SITO OK,sembra moderno,510,,,,
L'incontro dei Sapori,Parma PR,"Via Silvio Pellico, 12/c, 43126 Parma PR",0521 863716,,SITO OK,sembra moderno,450,,,,
La Buca dei Diavoli (Fidenza),Fidenza PR,"Via Benedetto Bacchini, 8, 43036 Fidenza PR",0524 206949,,SITO OK,sembra moderno,444,,,,
Signorvino Fidenza,Fidenza PR,"Via Federico Fellini, 1, 43036 Fidenza PR",0524 201573,,SITO OK,sembra moderno,442,,,,
trattoria della pieve,Fidenza PR,"SP71, 30, 43036 Fidenza PR",0524 688259,,SITO OK,sembra moderno,428,,,,
Osteria del Castellazzo,Salsomaggiore Terme PR,"Borgo Castellazzo, 40, 43039 Salsomaggiore Terme PR",0524 578218,,SITO OK,sembra moderno,417,,,,
Al Canton 33 Trattoria,Fidenza PR,"Via Mentana, 33, 43036 Fidenza PR",0524 522030,info@canton33.it,SITO OK,sembra moderno,416,,,,
Il Pianetino,Parma PR,"Str. XX Settembre, 51, 43121 Parma PR",0521 233102,,SITO OK,sembra moderno,400,,,,
Ristorante Sanafollia,Fidenza PR,"Via Benedetto Bacchini, 23, 43036 Fidenza PR",0524 527616,,SITO OK,sembra moderno,391,,,,
Genki Sushi boutique Salsomaggiore,Salsomaggiore Terme PR,"Via Parma, 33, 43039 Salsomaggiore Terme PR",0524 502620,,SITO OK,sembra moderno,379,,,,
Trattoria San Giorgio,Fidenza PR,"Via Michele Leoni, 12, 43036 Fidenza PR",0524 522067,,SITO OK,sembra moderno,349,,,,
Il Vecchio Forno da Amos,Salsomaggiore Terme PR,"Viale Giandomenico Romagnosi, 5, 43039 Salsomaggiore Terme PR",0524 206716,,SITO OK,sembra moderno,304,,,,
The Hunger Corner Fidenza,Fidenza PR,"Piazza Giuseppe Garibaldi, 45, 43036 Fidenza PR",351 747 8356,,SITO OK,sembra moderno,297,,,,
Pizzeria Dello Studente Fidenza,Fidenza PR,"Piazza Giacomo Matteotti, 19, 43036 Fidenza PR",0524 527615,,SITO OK,sembra moderno,253,,,,
Osteria RiTosco,San Pancrazio PR,"Via Emilia Ovest, 187, 43126 San Pancrazio PR",0521 673178,riotosco@gmail.com,SITO OK,sembra moderno,233,,,,
Osteria Oltrevino,Parma PR,"Borgo Pietro Cocconi, 3/E, 43125 Parma PR",331 188 1522,,SITO OK,sembra moderno,232,,,,
Ristorante Carnivere,Parma PR,"Via Robert Koch, 14, 43123 Parma PR",353 423 3319,,SITO OK,sembra moderno,224,,,,
Ristorante Orma Sarda,Fidenza PR,"Via Caduti di Cefalonia, 50/B, 43036 Fidenza PR",351 643 9715,,SITO OK,sembra moderno,208,,,,
Birreria 81,Fidenza PR,"Via Benedetto Bacchini, 1, 43036 Fidenza PR",0524 507619,hangover.snc@gmail.com,SITO OK,sembra moderno,200,,,,
Bar Caffè Rigoletto,Salsomaggiore Terme PR,"Piazza Lorenzo Berzieri, 7A, 43039 Salsomaggiore Terme PR",349 446 1060,,SITO OK,sembra moderno,189,,,,
Ristorante Pizzeria Mibia,Parma PR,"Piazzale Vittorio Emanuele II, 15, 43121 Parma PR",0521 522469,,SITO OK,sembra moderno,168,,,,
Pizzikotto - Pizzeria & Lifferia - Fidenza,Fidenza PR,"Via XXIV Maggio, 58, 43036 Fidenza PR",0524 758911,,SITO OK,sembra moderno,144,,,,
ARTEPIZZA da Willy,Salsomaggiore Terme PR,"Piazza Lorenzo Berzieri, 2C, 43039 Salsomaggiore Terme PR",389 443 3347,,SITO OK,sembra moderno,132,,,,
La Pilotta by Bequadro,Parma PR,"Via Giambattista Bodoni, 3, 43121 Parma PR",0521 065989,bequadrorestaurant@gmail.com,SITO OK,sembra moderno,129,,,,
Agriturismo Antica Torre,Salsomaggiore Terme PR,"Case Bussandri, 197, 43039 Salsomaggiore Terme PR",0524 575425,,SITO OK,sembra moderno,127,,,,
Osteria Re Quinto,Parma PR,"Borgo del Correggio, 60, 43121 Parma PR",344 718 1671,,SITO OK,sembra moderno,94,,,,
"Ristorante - Pizzeria Astoria, Fidenza",Fidenza PR,"Via Giovambattista Gandolfi, 5, 43036 Fidenza PR",0524 527663,,SITO OK,sembra moderno,72,,,,
Sagami - Parma centro,Parma PR,"Borgo Palmia, 4C, 43121 Parma PR",0521 289186,,SITO OK,sembra moderno,50,,,,
Salsamenteria di Parma,Parma PR,"Str. Duomo, 5a, 43121 Parma PR",0521 183 0652,parmaduomo@salsamenteriadiparma.com,SITO OK,sembra moderno,41,,,,
Ristorante Le Querce,Salsomaggiore Terme PR,"Via Parma, 85, 43039 Salsomaggiore Terme PR",345 343 9923,,SITO OK,sembra moderno,32,,,,
